V1,V2
DB01708,Q9UJ96
DB01708,Q9UK17
DB01708,Q9UKV0
DB01708,Q9ULD8
DB01708,Q9ULY5
DB01708,Q9UNK4
DB01708,Q9UNX9
DB01708,Q9UPY5
DB01708,Q9UQ05
DB01708,Q9UQD0
DB01708,Q9Y5Y4
DB01708,Q9Y5Y9
DB01708,Q9Y646
DB01708,Q9Y6H6
DB01708,Q9Y6J6
DB01708,Q9Y6K1
DB01708,Q9Y6L6
DB01708,Q9Y6T7
DB01744,O00305
DB01744,O00555
DB01744,O14842
DB01744,O15399
DB01744,O43497
DB01744,O60359
DB01744,O60391
DB01744,O60427
DB01744,O60488
DB01744,O60840
DB01744,O75311
DB01744,O95180
DB01744,O95864
DB01744,P00441
DB01744,P03372
DB01744,P04035
DB01744,P05093
DB01744,P05177
DB01744,P07203
DB01744,P08913
DB01744,P10275
DB01744,P10635
DB01744,P14902
DB01744,P15559
DB01744,P18089
DB01744,P18825
DB01744,P19793
DB01744,P20309
DB01744,P20815
DB01744,P21796
DB01744,P23219
DB01744,P23415
DB01744,P24462
DB01744,P25103
DB01744,P28223
DB01744,P28335
DB01744,P30542
DB01744,P31645
DB01744,P34972
DB01744,P37231
DB01744,P41143
DB01744,P46098
DB01744,P48048
DB01744,P48167
DB01744,P54284
DB01744,P62955
DB01744,P78508
DB01744,Q00975
DB01744,Q01668
DB01744,Q02083
DB01744,Q02641
DB01744,Q03181
DB01744,Q06432
DB01744,Q07869
DB01744,Q08289
DB01744,Q12879
DB01744,Q13224
DB01744,Q13698
DB01744,Q13936
DB01744,Q14330
DB01744,Q14500
DB01744,Q14957
DB01744,Q15185
DB01744,Q15842
DB01744,Q15878
DB01744,Q16678
DB01744,Q7Z3S7
DB01744,Q8TCU5
DB01744,Q8WXS5
DB01744,Q92731
DB01744,Q96RI1
DB01744,Q99250
DB01744,Q99623
DB01744,Q99712
DB01744,Q9BXT2
DB01744,Q9HBA0
DB01744,Q9NXB9
DB01744,Q9NYP7
DB01744,Q9P0X4
DB01744,Q9UBN1
DB01744,Q9UF02
DB01744,Q9UNX9
DB01744,Q9Y2T6
DB01744,Q9Y5S1
DB01744,Q9Y698
DB01956,A5X5Y0
DB01956,O00305
DB01956,O00555
DB01956,O14556
DB01956,O14618
DB01956,O14841
DB01956,O14983
DB01956,O15067
DB01956,O15111
DB01956,O15304
DB01956,O15382
DB01956,O15554
DB01956,O43497
DB01956,O43525
DB01956,O60701
DB01956,O60840
DB01956,O75185
DB01956,O75340
DB01956,O75636
DB01956,O95180
DB01956,O95259
DB01956,O95264
DB01956,P00387
DB01956,P00505
DB01956,P00558
DB01956,P00736
DB01956,P00739
DB01956,P00751
DB01956,P00915
DB01956,P00918
DB01956,P01008
DB01956,P01011
DB01956,P01031
DB01956,P01591
DB01956,P02533
DB01956,P02538
DB01956,P02652
DB01956,P02655
DB01956,P02656
DB01956,P02743
DB01956,P02748
DB01956,P02750
DB01956,P03952
DB01956,P04003
DB01956,P04004
DB01956,P04075
DB01956,P04196
DB01956,P04217
DB01956,P04264
DB01956,P04279
DB01956,P05109
DB01956,P05452
DB01956,P05546
DB01956,P06744
DB01956,P07357
DB01956,P07437
DB01956,P07814
DB01956,P07900
DB01956,P08100
DB01956,P08173
DB01956,P08697
DB01956,P08779
DB01956,P08912
DB01956,P0C0L5
DB01956,P10412
DB01956,P11142
DB01956,P13196
DB01956,P13639
DB01956,P14625
DB01956,P14866
DB01956,P14923
DB01956,P15169
DB01956,P15382
DB01956,P15814
DB01956,P17658
DB01956,P17735
DB01956,P18089
DB01956,P20851
DB01956,P21549
DB01956,P21917
DB01956,P21918
DB01956,P22001
DB01956,P22459
DB01956,P22460
DB01956,P22557
DB01956,P22626
DB01956,P22748
DB01956,P22792
DB01956,P23528
DB01956,P23634
DB01956,P24046
DB01956,P24462
DB01956,P25100
DB01956,P25311
DB01956,P26447
DB01956,P27797
DB01956,P29034
DB01956,P29372
DB01956,P30041
DB01956,P30049
DB01956,P30101
DB01956,P31151
DB01956,P31942
DB01956,P31943
DB01956,P31946
DB01956,P32004
DB01956,P34897
DB01956,P35499
DB01956,P35527
DB01956,P35908
DB01956,P36955
DB01956,P38435
DB01956,P41143
DB01956,P41250
DB01956,P41594
DB01956,P43003
DB01956,P43004
DB01956,P43487
DB01956,P45381
DB01956,P45973
DB01956,P46736
DB01956,P46939
DB01956,P47898
DB01956,P48544
DB01956,P48547
DB01956,P48664
DB01956,P48723
DB01956,P49411
DB01956,P49448
DB01956,P49915
DB01956,P50213
DB01956,P51693
DB01956,P51787
DB01956,P51858
DB01956,P54284
DB01956,P56524
DB01956,P56537
DB01956,P56696
DB01956,P60842
DB01956,P62937
DB01956,P78330
DB01956,P81605
DB01956,P98194
DB01956,Q00653
DB01956,Q00975
DB01956,Q00987
DB01956,Q01118
DB01956,Q01814
DB01956,Q02083
DB01956,Q02383
DB01956,Q02641
DB01956,Q03721
DB01956,Q04609
DB01956,Q05901
DB01956,Q05932
DB01956,Q05940
DB01956,Q06432
DB01956,Q06481
DB01956,Q06830
DB01956,Q07021
DB01956,Q07699
DB01956,Q07955
DB01956,Q08289
DB01956,Q09470
DB01956,Q0VD83
DB01956,Q13303
DB01956,Q13698
DB01956,Q14003
DB01956,Q14032
DB01956,Q14330
DB01956,Q14524
DB01956,Q14542
DB01956,Q14624
DB01956,Q14721
DB01956,Q14722
DB01956,Q15185
DB01956,Q15428
DB01956,Q15822
DB01956,Q15825
DB01956,Q15858
DB01956,Q15878
DB01956,Q16322
DB01956,Q5JPH6
DB01956,Q6IA69
DB01956,Q6PIU1
DB01956,Q6W5P4
DB01956,Q70Z44
DB01956,Q7Z2W7
DB01956,Q7Z3S7
DB01956,Q8N159
DB01956,Q8N907
DB01956,Q8NCM2
DB01956,Q8NET8
DB01956,Q8TAE7
DB01956,Q8TD30
DB01956,Q8TDN1
DB01956,Q8TDN2
DB01956,Q8WXA8
DB01956,Q92953
DB01956,Q969S2
DB01956,Q96KK3
DB01956,Q96L42
DB01956,Q96PR1
DB01956,Q99250
DB01956,Q99705
DB01956,Q9BQ31
DB01956,Q9BXT2
DB01956,Q9BY41
DB01956,Q9BYV1
DB01956,Q9H252
DB01956,Q9H3M0
DB01956,Q9H3N8
DB01956,Q9HAB3
DB01956,Q9HBA0
DB01956,Q9NPC2
DB01956,Q9NR82
DB01956,Q9NS40
DB01956,Q9NSA2
DB01956,Q9NY46
DB01956,Q9NZV8
DB01956,Q9P0X4
DB01956,Q9P0Z9
DB01956,Q9UGM1
DB01956,Q9UHF0
DB01956,Q9UI33
DB01956,Q9UIX4
DB01956,Q9UJ90
DB01956,Q9UJ96
DB01956,Q9UK17
DB01956,Q9ULD8
DB01956,Q9UPY5
DB01956,Q9UQ05
DB01956,Q9UQD0
DB01956,Q9Y5S1
DB01956,Q9Y5Y9
DB01956,Q9Y6H6
DB01956,Q9Y6J6
DB02266,O00217
DB02266,O00305
DB02266,O00483
DB02266,O00555
DB02266,O14556
DB02266,O14561
DB02266,O14764
DB02266,O14788
DB02266,O14842
DB02266,O15111
DB02266,O15239
DB02266,O15399
DB02266,O15440
DB02266,O15530
DB02266,O43175
DB02266,O43181
DB02266,O43497
DB02266,O43525
DB02266,O43526
DB02266,O43617
DB02266,O43674
DB02266,O43676
DB02266,O43677
DB02266,O43678
DB02266,O43837
DB02266,O43920
DB02266,O60359
DB02266,O60391
DB02266,O60488
DB02266,O60701
DB02266,O60840
DB02266,O60939
DB02266,O75251
DB02266,O75306
DB02266,O75311
DB02266,O75380
DB02266,O75438
DB02266,O75469
DB02266,O75489
DB02266,O75762
DB02266,O94788
DB02266,O95139
DB02266,O95167
DB02266,O95168
DB02266,O95169
DB02266,O95178
DB02266,O95180
DB02266,O95182
DB02266,O95298
DB02266,O95299
DB02266,O95479
DB02266,O95718
DB02266,O95864
DB02266,O96000
DB02266,P00325
DB02266,P00326
DB02266,P00338
DB02266,P00352
DB02266,P00367
DB02266,P00374
DB02266,P00387
DB02266,P00390
DB02266,P00441
DB02266,P00797
DB02266,P00918
DB02266,P02763
DB02266,P02788
DB02266,P03372
DB02266,P03886
DB02266,P03891
DB02266,P03897
DB02266,P03901
DB02266,P03905
DB02266,P03915
DB02266,P03923
DB02266,P04040
DB02266,P05091
DB02266,P05121
DB02266,P05129
DB02266,P05771
DB02266,P06401
DB02266,P07195
DB02266,P07202
DB02266,P07203
DB02266,P07204
DB02266,P07327
DB02266,P07359
DB02266,P07451
DB02266,P07550
DB02266,P07864
DB02266,P08100
DB02266,P08319
DB02266,P08559
DB02266,P08588
DB02266,P08686
DB02266,P08908
DB02266,P08913
DB02266,P09211
DB02266,P09417
DB02266,P09466
DB02266,P09601
DB02266,P09622
DB02266,P0DP23
DB02266,P10109
DB02266,P10415
DB02266,P10515
DB02266,P10635
DB02266,P10827
DB02266,P10828
DB02266,P11177
DB02266,P11473
DB02266,P11586
DB02266,P11766
DB02266,P12104
DB02266,P12268
DB02266,P13500
DB02266,P13569
DB02266,P13945
DB02266,P13995
DB02266,P14416
DB02266,P14679
DB02266,P14867
DB02266,P14902
DB02266,P15428
DB02266,P15502
DB02266,P15559
DB02266,P16083
DB02266,P16219
DB02266,P16860
DB02266,P17568
DB02266,P18505
DB02266,P18507
DB02266,P19404
DB02266,P20839
DB02266,P21554
DB02266,P21695
DB02266,P21728
DB02266,P21796
DB02266,P21802
DB02266,P22001
DB02266,P23368
DB02266,P23415
DB02266,P24752
DB02266,P25024
DB02266,P27338
DB02266,P28223
DB02266,P28331
DB02266,P28335
DB02266,P28472
DB02266,P29803
DB02266,P30038
DB02266,P30043
DB02266,P30519
DB02266,P30542
DB02266,P30556
DB02266,P30837
DB02266,P30838
DB02266,P30968
DB02266,P31151
DB02266,P31644
DB02266,P31937
DB02266,P32322
DB02266,P32418
DB02266,P33151
DB02266,P34903
DB02266,P34972
DB02266,P35368
DB02266,P35372
DB02266,P35498
DB02266,P35499
DB02266,P36544
DB02266,P40394
DB02266,P40925
DB02266,P40926
DB02266,P40939
DB02266,P41143
DB02266,P41145
DB02266,P41743
DB02266,P43353
DB02266,P45954
DB02266,P46098
DB02266,P47869
DB02266,P47870
DB02266,P47895
DB02266,P48048
DB02266,P48167
DB02266,P48169
DB02266,P48448
DB02266,P48728
DB02266,P49189
DB02266,P49419
DB02266,P49448
DB02266,P49821
DB02266,P50213
DB02266,P50897
DB02266,P51553
DB02266,P51648
DB02266,P51649
DB02266,P51970
DB02266,P53004
DB02266,P54284
DB02266,P54289
DB02266,P56181
DB02266,P56556
DB02266,P56937
DB02266,P62508
DB02266,P62955
DB02266,P78334
DB02266,P80365
DB02266,Q00796
DB02266,Q00975
DB02266,Q01118
DB02266,Q01668
DB02266,Q02083
DB02266,Q02156
DB02266,Q02218
DB02266,Q02252
DB02266,Q02641
DB02266,Q03181
DB02266,Q04759
DB02266,Q04760
DB02266,Q05513
DB02266,Q05586
DB02266,Q05655
DB02266,Q06432
DB02266,Q07699
DB02266,Q08289
DB02266,Q09428
DB02266,Q12809
DB02266,Q12879
DB02266,Q13224
DB02266,Q13423
DB02266,Q13630
DB02266,Q13698
DB02266,Q13936
DB02266,Q14330
DB02266,Q14524
DB02266,Q14541
DB02266,Q14957
DB02266,Q14994
DB02266,Q15125
DB02266,Q15738
DB02266,Q15800
DB02266,Q15858
DB02266,Q15878
DB02266,Q16445
DB02266,Q16718
DB02266,Q16795
DB02266,Q16798
DB02266,Q16836
DB02266,Q16878
DB02266,Q7Z2W7
DB02266,Q7Z3S7
DB02266,Q86Y39
DB02266,Q8IWT1
DB02266,Q8N1C3
DB02266,Q8NER1
DB02266,Q8NET8
DB02266,Q8TCC7
DB02266,Q8TCU5
DB02266,Q8WXS5
DB02266,Q92731
DB02266,Q92781
DB02266,Q969S8
DB02266,Q96C36
DB02266,Q96RI1
DB02266,Q96SW2
DB02266,Q99250
DB02266,Q99714
DB02266,Q99720
DB02266,Q99808
DB02266,Q99928
DB02266,Q9BXT2
DB02266,Q9BYZ2
DB02266,Q9H252
DB02266,Q9HBA0
DB02266,Q9NPA2
DB02266,Q9NPD5
DB02266,Q9NS40
DB02266,Q9NXB9
DB02266,Q9NY46
DB02266,Q9NY72
DB02266,Q9NYP7
DB02266,Q9P0J0
DB02266,Q9P0X4
DB02266,Q9UBM7
DB02266,Q9UBN1
DB02266,Q9UBN7
DB02266,Q9UDR5
DB02266,Q9UF02
DB02266,Q9UI09
DB02266,Q9UI33
DB02266,Q9UKV0
DB02266,Q9UN88
DB02266,Q9UPY5
DB02266,Q9UQD0
DB02266,Q9Y233
DB02266,Q9Y2T6
DB02266,Q9Y5S1
DB02266,Q9Y5Y4
DB02266,Q9Y5Y9
DB02266,Q9Y698
DB02266,Q9Y6L6
DB02266,Q9Y6M9
DB02300,O15440
DB02300,O43497
DB02300,O60359
DB02300,O95180
DB02300,P09211
DB02300,P16152
DB02300,P31260
DB02300,P35398
DB02300,P54289
DB02300,P62955
DB02300,Q00975
DB02300,Q06432
DB02300,Q14994
DB02300,Q15878
DB02300,Q7Z3S7
DB02300,Q8WXS5
DB02300,Q9BXT2
DB02300,Q9P0X4
DB02300,Q9UBN1
DB02300,Q9UF02
DB02300,Q9ULY5
DB02300,Q9Y698
DB02530,O60391
DB02530,O75311
DB02530,O75600
DB02530,P23415
DB02530,P41250
DB02530,P48167
DB02530,P48637
DB02530,Q14032
DB02530,Q14330
DB02530,Q14957
DB02530,Q9UN88
DB02546,O14556
DB02546,O14618
DB02546,O14791
DB02546,O15304
DB02546,O75340
DB02546,O75636
DB02546,P00736
DB02546,P00739
DB02546,P00751
DB02546,P01024
DB02546,P01031
DB02546,P01042
DB02546,P01591
DB02546,P02538
DB02546,P02652
DB02546,P02671
DB02546,P02746
DB02546,P02747
DB02546,P02765
DB02546,P02790
DB02546,P02794
DB02546,P03951
DB02546,P04003
DB02546,P04004
DB02546,P04035
DB02546,P04114
DB02546,P04217
DB02546,P04279
DB02546,P05109
DB02546,P05546
DB02546,P06396
DB02546,P06702
DB02546,P07357
DB02546,P07360
DB02546,P08185
DB02546,P08603
DB02546,P08779
DB02546,P0C0L5
DB02546,P15169
DB02546,P15531
DB02546,P15924
DB02546,P16455
DB02546,P20701
DB02546,P20851
DB02546,P22792
DB02546,P29034
DB02546,P29372
DB02546,P29622
DB02546,P31151
DB02546,P35527
DB02546,P35858
DB02546,P35908
DB02546,P41238
DB02546,P45381
DB02546,P46663
DB02546,P46736
DB02546,P46939
DB02546,P49411
DB02546,P51693
DB02546,P68871
DB02546,P78330
DB02546,Q02383
DB02546,Q06481
DB02546,Q0VD83
DB02546,Q14624
DB02546,Q15155
DB02546,Q16595
DB02546,Q8N907
DB02546,Q969S2
DB02546,Q96FI4
DB02546,Q9GZT9
DB02546,Q9NZD4
DB02659,O14556
DB02659,O43175
DB02659,O43837
DB02659,O60701
DB02659,O95479
DB02659,P00387
DB02659,P06276
DB02659,P07195
DB02659,P07864
DB02659,P08559
DB02659,P09417
DB02659,P09622
DB02659,P11177
DB02659,P11586
DB02659,P11766
DB02659,P13995
DB02659,P14060
DB02659,P14061
DB02659,P14679
DB02659,P15121
DB02659,P15428
DB02659,P16219
DB02659,P16220
DB02659,P17516
DB02659,P23368
DB02659,P29803
DB02659,P30038
DB02659,P31937
DB02659,P32322
DB02659,P37058
DB02659,P40394
DB02659,P48728
DB02659,P49448
DB02659,P50213
DB02659,P51553
DB02659,P51659
DB02659,P53004
DB02659,P56937
DB02659,Q02252
DB02659,Q08426
DB02659,Q13423
DB02659,Q13630
DB02659,Q15738
DB02659,Q15800
DB02659,Q16798
DB02659,Q16836
DB02659,Q16873
DB02659,Q16878
DB02659,Q92506
DB02659,Q92781
DB02659,Q96C36
DB02659,Q99714
DB02659,Q99720
DB02659,Q9BYZ2
DB02659,Q9NXB9
DB02659,Q9NYP7
DB02701,O00217
DB02701,O00299
DB02701,O00483
DB02701,O14556
DB02701,O14561
DB02701,O14618
DB02701,O14791
DB02701,O15239
DB02701,O15304
DB02701,O15350
DB02701,O43175
DB02701,O43181
DB02701,O43674
DB02701,O43676
DB02701,O43677
DB02701,O43678
DB02701,O43837
DB02701,O43920
DB02701,O60701
DB02701,O75251
DB02701,O75306
DB02701,O75340
DB02701,O75380
DB02701,O75438
DB02701,O75636
DB02701,O75880
DB02701,O94788
DB02701,O95139
DB02701,O95167
DB02701,O95168
DB02701,O95169
DB02701,O95178
DB02701,O95182
DB02701,O95299
DB02701,O96000
DB02701,P00325
DB02701,P00326
DB02701,P00352
DB02701,P00387
DB02701,P00736
DB02701,P00739
DB02701,P00751
DB02701,P01008
DB02701,P01011
DB02701,P01023
DB02701,P01031
DB02701,P01591
DB02701,P02533
DB02701,P02538
DB02701,P02652
DB02701,P02655
DB02701,P02743
DB02701,P02746
DB02701,P02747
DB02701,P02748
DB02701,P02750
DB02701,P02795
DB02701,P03891
DB02701,P03897
DB02701,P03901
DB02701,P03905
DB02701,P03915
DB02701,P03923
DB02701,P03952
DB02701,P04003
DB02701,P04004
DB02701,P04196
DB02701,P04217
DB02701,P04279
DB02701,P04731
DB02701,P05091
DB02701,P05093
DB02701,P05109
DB02701,P05452
DB02701,P05543
DB02701,P05546
DB02701,P06702
DB02701,P06727
DB02701,P07327
DB02701,P07357
DB02701,P07360
DB02701,P07900
DB02701,P08319
DB02701,P08697
DB02701,P08758
DB02701,P08779
DB02701,P09417
DB02701,P09525
DB02701,P09622
DB02701,P0C0L5
DB02701,P10412
DB02701,P10809
DB02701,P11586
DB02701,P11766
DB02701,P12814
DB02701,P13647
DB02701,P13995
DB02701,P14061
DB02701,P14625
DB02701,P14866
DB02701,P14923
DB02701,P15121
DB02701,P15169
DB02701,P15428
DB02701,P15531
DB02701,P15814
DB02701,P15880
DB02701,P15924
DB02701,P16083
DB02701,P16219
DB02701,P16455
DB02701,P17516
DB02701,P17568
DB02701,P18669
DB02701,P19404
DB02701,P20839
DB02701,P20851
DB02701,P22626
DB02701,P22792
DB02701,P23246
DB02701,P23528
DB02701,P26447
DB02701,P27797
DB02701,P28331
DB02701,P29034
DB02701,P29372
DB02701,P29622
DB02701,P30038
DB02701,P30041
DB02701,P30086
DB02701,P30101
DB02701,P30519
DB02701,P30837
DB02701,P30838
DB02701,P31151
DB02701,P31937
DB02701,P31942
DB02701,P31943
DB02701,P31946
DB02701,P32119
DB02701,P32322
DB02701,P35527
DB02701,P35908
DB02701,P36955
DB02701,P37058
DB02701,P37059
DB02701,P40394
DB02701,P40926
DB02701,P41238
DB02701,P42858
DB02701,P43353
DB02701,P45381
DB02701,P45973
DB02701,P46736
DB02701,P46939
DB02701,P47895
DB02701,P48448
DB02701,P48637
DB02701,P48723
DB02701,P48728
DB02701,P49411
DB02701,P49419
DB02701,P49448
DB02701,P49821
DB02701,P50213
DB02701,P51553
DB02701,P51648
DB02701,P51659
DB02701,P51693
DB02701,P51858
DB02701,P51884
DB02701,P51970
DB02701,P53004
DB02701,P56181
DB02701,P56524
DB02701,P56537
DB02701,P56556
DB02701,P56937
DB02701,P60842
DB02701,P62937
DB02701,P63244
DB02701,P63261
DB02701,P68104
DB02701,P78330
DB02701,P81605
DB02701,Q00987
DB02701,Q02252
DB02701,Q02383
DB02701,Q02928
DB02701,Q06323
DB02701,Q06830
DB02701,Q07021
DB02701,Q07955
DB02701,Q08426
DB02701,Q0VD83
DB02701,Q13630
DB02701,Q14624
DB02701,Q15428
DB02701,Q15738
DB02701,Q15800
DB02701,Q16718
DB02701,Q16795
DB02701,Q16836
DB02701,Q86Y39
DB02701,Q8N907
DB02701,Q92506
DB02701,Q92781
DB02701,Q969S2
DB02701,Q96C36
DB02701,Q99714
DB02701,Q9BY41
DB02701,Q9BYZ2
DB02701,Q9P0J0
DB02701,Q9UHF0
DB02701,Q9UI09
DB02701,Q9Y6F1
DB02701,Q9Y6M9
DB02789,O00305
DB02789,O00555
DB02789,O14764
DB02789,O15399
DB02789,O15554
DB02789,O43497
DB02789,O43525
DB02789,O43526
DB02789,O60359
DB02789,O60391
DB02789,O60656
DB02789,O60840
DB02789,O75311
DB02789,O75912
DB02789,O95180
DB02789,O95259
DB02789,O95718
DB02789,P00533
DB02789,P00846
DB02789,P04083
DB02789,P04150
DB02789,P05129
DB02789,P05771
DB02789,P06401
DB02789,P07202
DB02789,P07288
DB02789,P08235
DB02789,P09917
DB02789,P0DP23
DB02789,P10275
DB02789,P10415
DB02789,P11137
DB02789,P11474
DB02789,P14867
DB02789,P15382
DB02789,P16389
DB02789,P17252
DB02789,P17658
DB02789,P18405
DB02789,P18505
DB02789,P18507
DB02789,P19099
DB02789,P22001
DB02789,P22459
DB02789,P22460
DB02789,P23415
DB02789,P23743
DB02789,P24046
DB02789,P27816
DB02789,P28472
DB02789,P28702
DB02789,P29474
DB02789,P31213
DB02789,P31644
DB02789,P33527
DB02789,P34903
DB02789,P35228
DB02789,P35498
DB02789,P35499
DB02789,P35869
DB02789,P36544
DB02789,P37059
DB02789,P37231
DB02789,P41743
DB02789,P42262
DB02789,P43681
DB02789,P45983
DB02789,P47869
DB02789,P47870
DB02789,P48050
DB02789,P48167
DB02789,P48169
DB02789,P48443
DB02789,P48547
DB02789,P49619
DB02789,P51787
DB02789,P51843
DB02789,P52429
DB02789,P52824
DB02789,P52895
DB02789,P54284
DB02789,P54289
DB02789,P56696
DB02789,P62508
DB02789,P62714
DB02789,P62955
DB02789,P63252
DB02789,P67775
DB02789,P78334
DB02789,Q00975
DB02789,Q01118
DB02789,Q01668
DB02789,Q02156
DB02789,Q02641
DB02789,Q03181
DB02789,Q03721
DB02789,Q04759
DB02789,Q05513
DB02789,Q05586
DB02789,Q05655
DB02789,Q06432
DB02789,Q07699
DB02789,Q07869
DB02789,Q08289
DB02789,Q09470
DB02789,Q12791
DB02789,Q12879
DB02789,Q13002
DB02789,Q13303
DB02789,Q13574
DB02789,Q13698
DB02789,Q13936
DB02789,Q14003
DB02789,Q14457
DB02789,Q14500
DB02789,Q14524
DB02789,Q14721
DB02789,Q14722
DB02789,Q14957
DB02789,Q14994
DB02789,Q15125
DB02789,Q15596
DB02789,Q15858
DB02789,Q15878
DB02789,Q16322
DB02789,Q16445
DB02789,Q16558
DB02789,Q16760
DB02789,Q5KSL6
DB02789,Q6PIU1
DB02789,Q7Z3S7
DB02789,Q86W47
DB02789,Q86XP1
DB02789,Q8N1C3
DB02789,Q8NCM2
DB02789,Q8TAE7
DB02789,Q8TCU5
DB02789,Q8TDN1
DB02789,Q8TDN2
DB02789,Q8TDS4
DB02789,Q8TDU6
DB02789,Q8WXS5
DB02789,Q92731
DB02789,Q92887
DB02789,Q92952
DB02789,Q92953
DB02789,Q96KK3
DB02789,Q96L42
DB02789,Q96PR1
DB02789,Q96RI1
DB02789,Q96S37
DB02789,Q99250
DB02789,Q99527
DB02789,Q99928
DB02789,Q9BQ31
DB02789,Q9BQB6
DB02789,Q9BXT2
DB02789,Q9H252
DB02789,Q9H2S1
DB02789,Q9H3M0
DB02789,Q9H4B7
DB02789,Q9H8P0
DB02789,Q9NPA1
DB02789,Q9NPA2
DB02789,Q9NR82
DB02789,Q9NS40
DB02789,Q9NSA2
DB02789,Q9NY46
DB02789,Q9NZV8
DB02789,Q9P0X4
DB02789,Q9UBN1
DB02789,Q9UF02
DB02789,Q9UGI6
DB02789,Q9UI33
DB02789,Q9UIX4
DB02789,Q9UJ90
DB02789,Q9UJ96
DB02789,Q9UK17
DB02789,Q9ULD8
DB02789,Q9UN88
DB02789,Q9UNX9
DB02789,Q9UQ05
DB02789,Q9UQD0
DB02789,Q9Y5Y9
DB02789,Q9Y698
DB02789,Q9Y6H6
DB02789,Q9Y6J6
DB02789,Q9Y6T7
DB02925,Q9UJU2
DB03088,O95298
DB03088,P07550
DB03088,P07949
DB03088,P08588
DB03088,P08913
DB03088,P09917
DB03088,P16581
DB03088,P16860
DB03088,P17302
DB03088,P18089
DB03088,P18825
DB03088,P19320
DB03088,P25100
DB03088,P27361
DB03088,P28482
DB03088,P29466
DB03088,P31152
DB03088,P35228
DB03088,P35348
DB03088,P35368
DB03088,P42574
DB03088,P45983
DB03088,P45984
DB03088,P48050
DB03088,P53779
DB03088,P63252
DB03088,P99999
DB03088,Q09428
DB03088,Q12809
DB03088,Q13164
DB03088,Q13882
DB03088,Q16659
DB03088,Q8TD08
DB03128,O15547
DB03128,O43525
DB03128,O60939
DB03128,O95259
DB03128,P00390
DB03128,P04035
DB03128,P04629
DB03128,P05177
DB03128,P14410
DB03128,P14902
DB03128,P15153
DB03128,P15382
DB03128,P15559
DB03128,P17658
DB03128,P19878
DB03128,P20815
DB03128,P21796
DB03128,P22001
DB03128,P22459
DB03128,P24462
DB03128,P32004
DB03128,P35498
DB03128,P35499
DB03128,P42263
DB03128,P47898
DB03128,P47900
DB03128,P48051
DB03128,P48058
DB03128,P48547
DB03128,P51575
DB03128,P51582
DB03128,P54750
DB03128,P56373
DB03128,P56696
DB03128,Q01064
DB03128,Q01118
DB03128,Q02083
DB03128,Q03721
DB03128,Q06432
DB03128,Q07699
DB03128,Q09470
DB03128,Q13002
DB03128,Q13003
DB03128,Q13303
DB03128,Q14003
DB03128,Q14330
DB03128,Q14542
DB03128,Q14721
DB03128,Q14722
DB03128,Q14994
DB03128,Q15080
DB03128,Q15391
DB03128,Q15858
DB03128,Q16099
DB03128,Q16322
DB03128,Q16478
DB03128,Q16678
DB03128,Q6PIU1
DB03128,Q7Z2W7
DB03128,Q86VZ1
DB03128,Q8IWT1
DB03128,Q8NCM2
DB03128,Q8NET8
DB03128,Q8TAE7
DB03128,Q8TDN1
DB03128,Q8TDN2
DB03128,Q92806
DB03128,Q92953
DB03128,Q93086
DB03128,Q96G91
DB03128,Q96KK3
DB03128,Q96L42
DB03128,Q96PR1
DB03128,Q99250
DB03128,Q99571
DB03128,Q99572
DB03128,Q99705
DB03128,Q99808
DB03128,Q9BPV8
DB03128,Q9BQ31
DB03128,Q9H3M0
DB03128,Q9HBA0
DB03128,Q9NR82
DB03128,Q9NSA2
DB03128,Q9NY46
DB03128,Q9NY72
DB03128,Q9NYX4
DB03128,Q9P0X4
DB03128,Q9UBL9
DB03128,Q9UI33
DB03128,Q9UIX4
DB03128,Q9UJ90
DB03128,Q9UJ96
DB03128,Q9ULD8
DB03128,Q9UQ05
DB03128,Q9Y2T6
DB03128,Q9Y5S1
DB03128,Q9Y698
DB03128,Q9Y6H6
DB03147,O00299
DB03147,O14556
DB03147,O14920
DB03147,O14964
DB03147,O15554
DB03147,O43175
DB03147,O43570
DB03147,O43708
DB03147,O43772
DB03147,O60391
DB03147,O60701
DB03147,O60939
DB03147,O75311
DB03147,O75715
DB03147,O75762
DB03147,O75880
DB03147,O76082
DB03147,O94788
DB03147,O95479
DB03147,P00338
DB03147,P00352
DB03147,P00374
DB03147,P00558
DB03147,P00734
DB03147,P00739
DB03147,P00740
DB03147,P00747
DB03147,P00915
DB03147,P00918
DB03147,P01008
DB03147,P01009
DB03147,P01024
DB03147,P01031
DB03147,P01303
DB03147,P02649
DB03147,P02655
DB03147,P02656
DB03147,P02743
DB03147,P02747
DB03147,P02748
DB03147,P02749
DB03147,P02750
DB03147,P02765
DB03147,P02766
DB03147,P02775
DB03147,P02787
DB03147,P02818
DB03147,P04003
DB03147,P04004
DB03147,P04035
DB03147,P04070
DB03147,P04217
DB03147,P04264
DB03147,P04406
DB03147,P04818
DB03147,P05067
DB03147,P05090
DB03147,P05109
DB03147,P05121
DB03147,P05155
DB03147,P05164
DB03147,P05452
DB03147,P05543
DB03147,P05546
DB03147,P06276
DB03147,P06396
DB03147,P06727
DB03147,P06733
DB03147,P06744
DB03147,P07195
DB03147,P07225
DB03147,P07360
DB03147,P07437
DB03147,P07451
DB03147,P07550
DB03147,P07741
DB03147,P07864
