V1,V2
DB00973,P49916
DB00973,P50135
DB00973,P51168
DB00973,P51170
DB00973,P51172
DB00973,P51681
DB00973,P51788
DB00973,P53396
DB00973,P55157
DB00973,P61073
DB00973,P61626
DB00973,P68133
DB00973,P78348
DB00973,Q01718
DB00973,Q01726
DB00973,Q02643
DB00973,Q04206
DB00973,Q08462
DB00973,Q08828
DB00973,Q13509
DB00973,Q14145
DB00973,Q14534
DB00973,Q15910
DB00973,Q16515
DB00973,Q16602
DB00973,Q16739
DB00973,Q16850
DB00973,Q8TE23
DB00973,Q92800
DB00973,Q92847
DB00973,Q92911
DB00973,Q99519
DB00973,Q9H3S4
DB00973,Q9NQX3
DB00973,Q9UEW3
DB00973,Q9UGM6
DB00973,Q9UL51
DB00973,Q9UM07
DB00973,Q9Y234
DB00973,Q9Y289
DB00973,Q9Y3I0
DB00973,Q9Y3R4
DB01003,O00142
DB01003,O00244
DB01003,O00764
DB01003,O14746
DB01003,O14980
DB01003,O43613
DB01003,O43614
DB01003,O43766
DB01003,O60502
DB01003,O60894
DB01003,O60895
DB01003,O60896
DB01003,O75874
DB01003,P06280
DB01003,P07098
DB01003,P08174
DB01003,P08473
DB01003,P09110
DB01003,P11413
DB01003,P14207
DB01003,P15144
DB01003,P16233
DB01003,P16444
DB01003,P18858
DB01003,P20594
DB01003,P20618
DB01003,P20813
DB01003,P23381
DB01003,P25092
DB01003,P25116
DB01003,P28062
DB01003,P28065
DB01003,P28074
DB01003,P30559
DB01003,P30872
DB01003,P30988
DB01003,P31327
DB01003,P31391
DB01003,P31639
DB01003,P32238
DB01003,P32239
DB01003,P32745
DB01003,P32754
DB01003,P33032
DB01003,P34981
DB01003,P34998
DB01003,P35346
DB01003,P35610
DB01003,P37088
DB01003,P37288
DB01003,P40306
DB01003,P41968
DB01003,P43220
DB01003,P47901
DB01003,P49146
DB01003,P49354
DB01003,P49356
DB01003,P49721
DB01003,P49916
DB01003,P51168
DB01003,P51170
DB01003,P51172
DB01003,P51681
DB01003,P51788
DB01003,P55157
DB01003,P61073
DB01003,P61626
DB01003,P68133
DB01003,P78348
DB01003,Q01718
DB01003,Q01726
DB01003,Q02643
DB01003,Q08828
DB01003,Q13509
DB01003,Q14145
DB01003,Q14534
DB01003,Q15910
DB01003,Q16515
DB01003,Q16602
DB01003,Q16739
DB01003,Q16850
DB01003,Q8TE23
DB01003,Q92800
DB01003,Q92847
DB01003,Q92911
DB01003,Q99519
DB01003,Q9H3S4
DB01003,Q9NQX3
DB01003,Q9UEW3
DB01003,Q9UGM6
DB01003,Q9UL51
DB01003,Q9UM07
DB01003,Q9UNN8
DB01003,Q9Y234
DB01003,Q9Y289
DB01003,Q9Y3I0
DB01003,Q9Y3R4
DB01007,O00142
DB01007,O00244
DB01007,O00764
DB01007,O14746
DB01007,O14980
DB01007,O43613
DB01007,O43614
DB01007,O43766
DB01007,O60502
DB01007,O60894
DB01007,O60895
DB01007,O60896
DB01007,O75874
DB01007,O95622
DB01007,P00749
DB01007,P01350
DB01007,P01889
DB01007,P04156
DB01007,P06280
DB01007,P07098
DB01007,P08174
DB01007,P08473
DB01007,P09110
DB01007,P11168
DB01007,P11387
DB01007,P11413
DB01007,P13716
DB01007,P14207
DB01007,P15144
DB01007,P15328
DB01007,P16066
DB01007,P16233
DB01007,P16444
DB01007,P18858
DB01007,P19634
DB01007,P19801
DB01007,P19971
DB01007,P20594
DB01007,P20618
DB01007,P20813
DB01007,P23381
DB01007,P25092
DB01007,P25116
DB01007,P25815
DB01007,P28062
DB01007,P28065
DB01007,P28074
DB01007,P30411
DB01007,P30518
DB01007,P30531
DB01007,P30559
DB01007,P30872
DB01007,P30874
DB01007,P30988
DB01007,P31327
DB01007,P31391
DB01007,P31639
DB01007,P32238
DB01007,P32239
DB01007,P32245
DB01007,P32745
DB01007,P32754
DB01007,P33032
DB01007,P34981
DB01007,P34998
DB01007,P35346
DB01007,P35610
DB01007,P37088
DB01007,P37288
DB01007,P39900
DB01007,P40306
DB01007,P41968
DB01007,P43220
DB01007,P47901
DB01007,P48735
DB01007,P49146
DB01007,P49327
DB01007,P49354
DB01007,P49356
DB01007,P49721
DB01007,P49916
DB01007,P50135
DB01007,P51168
DB01007,P51170
DB01007,P51172
DB01007,P51681
DB01007,P51788
DB01007,P53396
DB01007,P55157
DB01007,P61073
DB01007,P61626
DB01007,P68133
DB01007,P78348
DB01007,Q01718
DB01007,Q01726
DB01007,Q02643
DB01007,Q04206
DB01007,Q08462
DB01007,Q08828
DB01007,Q13509
DB01007,Q14145
DB01007,Q14534
DB01007,Q15910
DB01007,Q16515
DB01007,Q16739
DB01007,Q8TE23
DB01007,Q92800
DB01007,Q92847
DB01007,Q92911
DB01007,Q99519
DB01007,Q9H3S4
DB01007,Q9NQX3
DB01007,Q9UEW3
DB01007,Q9UGM6
DB01007,Q9UL51
DB01007,Q9UM07
DB01007,Q9UNN8
DB01007,Q9Y234
DB01007,Q9Y289
DB01007,Q9Y3I0
DB01007,Q9Y3R4
DB01030,O00142
DB01030,O00244
DB01030,O14980
DB01030,O43766
DB01030,O60894
DB01030,O60896
DB01030,P07098
DB01030,P09110
DB01030,P11413
DB01030,P16233
DB01030,P16444
DB01030,P20594
DB01030,P23381
DB01030,P25815
DB01030,P30872
DB01030,P30874
DB01030,P30988
DB01030,P31327
DB01030,P31391
DB01030,P32238
DB01030,P32239
DB01030,P32245
DB01030,P32745
DB01030,P32754
DB01030,P33032
DB01030,P34981
DB01030,P34998
DB01030,P35346
DB01030,P35610
DB01030,P41968
DB01030,P49146
DB01030,P50135
DB01030,P51681
DB01030,P61626
DB01030,P68133
DB01030,Q01718
DB01030,Q02643
DB01030,Q14534
DB01030,Q8TE23
DB01030,Q92847
DB01030,Q9H3S4
DB01030,Q9NQX3
DB01030,Q9UGM6
DB01030,Q9UL51
DB01030,Q9Y234
DB01030,Q9Y289
DB01030,Q9Y3I0
DB01046,O00142
DB01046,O00244
DB01046,O14746
DB01046,O14980
DB01046,O43613
DB01046,O43614
DB01046,O43766
DB01046,O60502
DB01046,O60894
DB01046,O60895
DB01046,O60896
DB01046,O75874
DB01046,P01350
DB01046,P07098
DB01046,P08174
DB01046,P09110
DB01046,P11168
DB01046,P11413
DB01046,P13716
DB01046,P16233
DB01046,P16444
DB01046,P19971
DB01046,P20594
DB01046,P20618
DB01046,P20813
DB01046,P23381
DB01046,P25116
DB01046,P25815
DB01046,P28062
DB01046,P28065
DB01046,P28074
DB01046,P30531
DB01046,P30559
DB01046,P30872
DB01046,P30874
DB01046,P30988
DB01046,P31327
DB01046,P31391
DB01046,P32238
DB01046,P32239
DB01046,P32245
DB01046,P32745
DB01046,P32754
DB01046,P33032
DB01046,P34981
DB01046,P34998
DB01046,P35346
DB01046,P35610
DB01046,P39900
DB01046,P40306
DB01046,P41968
DB01046,P48735
DB01046,P49146
DB01046,P49327
DB01046,P49354
DB01046,P49356
DB01046,P49721
DB01046,P50135
DB01046,P51681
DB01046,P53396
DB01046,P55157
DB01046,P61626
DB01046,P68133
DB01046,Q01718
DB01046,Q01726
DB01046,Q02643
DB01046,Q04206
DB01046,Q13509
DB01046,Q14145
DB01046,Q14534
DB01046,Q15910
DB01046,Q16602
DB01046,Q16739
DB01046,Q16850
DB01046,Q8TE23
DB01046,Q92800
DB01046,Q92847
DB01046,Q9H3S4
DB01046,Q9NQX3
DB01046,Q9UEW3
DB01046,Q9UGM6
DB01046,Q9UL51
DB01046,Q9Y234
DB01046,Q9Y289
DB01046,Q9Y3I0
DB01048,O00142
DB01048,O00244
DB01048,O14746
DB01048,O14980
DB01048,O43614
DB01048,O43766
DB01048,O60502
DB01048,O60894
DB01048,O60895
DB01048,O60896
DB01048,O75874
DB01048,P01350
DB01048,P07098
DB01048,P08174
DB01048,P09110
DB01048,P11413
DB01048,P13716
DB01048,P16233
DB01048,P16444
DB01048,P19971
DB01048,P20594
DB01048,P20618
DB01048,P23381
DB01048,P25092
DB01048,P25116
DB01048,P25815
DB01048,P28062
DB01048,P28065
DB01048,P28074
DB01048,P30559
DB01048,P30988
DB01048,P32238
DB01048,P32245
DB01048,P33032
DB01048,P34981
DB01048,P34998
DB01048,P35610
DB01048,P39900
DB01048,P41968
DB01048,P49354
DB01048,P49356
DB01048,P49721
DB01048,P51681
DB01048,P53396
DB01048,P55157
DB01048,P61626
DB01048,P68133
DB01048,Q01718
DB01048,Q01726
DB01048,Q02643
DB01048,Q04206
DB01048,Q13509
DB01048,Q14145
DB01048,Q14534
DB01048,Q15910
DB01048,Q16602
DB01048,Q16739
DB01048,Q16850
DB01048,Q8TE23
DB01048,Q92800
DB01048,Q92847
DB01048,Q9H3S4
DB01048,Q9NQX3
DB01048,Q9UEW3
DB01048,Q9UGM6
DB01048,Q9UL51
DB01048,Q9Y234
DB01048,Q9Y289
DB01048,Q9Y3I0
DB01082,O00142
DB01082,O00244
DB01082,O14980
DB01082,O43613
DB01082,O43614
DB01082,O60502
DB01082,O60894
DB01082,O60895
DB01082,O60896
DB01082,O75874
DB01082,P01350
DB01082,P07098
DB01082,P08174
DB01082,P09110
DB01082,P16233
DB01082,P16444
DB01082,P19801
DB01082,P19971
DB01082,P20594
DB01082,P20618
DB01082,P23381
DB01082,P25092
DB01082,P25815
DB01082,P28062
DB01082,P28065
DB01082,P28074
DB01082,P30531
DB01082,P30559
DB01082,P30872
DB01082,P30874
DB01082,P30988
DB01082,P31391
DB01082,P32238
DB01082,P32245
DB01082,P32745
DB01082,P33032
DB01082,P34981
DB01082,P35346
DB01082,P35610
DB01082,P39900
DB01082,P40306
DB01082,P41968
DB01082,P49146
DB01082,P49354
DB01082,P49356
DB01082,P49721
DB01082,P53396
DB01082,P55157
DB01082,P61626
DB01082,P68133
DB01082,P78348
DB01082,Q01718
DB01082,Q02643
DB01082,Q13509
DB01082,Q14534
DB01082,Q15910
DB01082,Q16515
DB01082,Q16602
DB01082,Q16739
DB01082,Q16850
DB01082,Q8TE23
DB01082,Q92800
DB01082,Q92847
DB01082,Q9H3S4
DB01082,Q9NQX3
DB01082,Q9UEW3
DB01082,Q9UGM6
DB01082,Q9UL51
DB01082,Q9Y234
DB01082,Q9Y289
DB01082,Q9Y3I0
DB01083,O00142
DB01083,O00764
DB01083,O43766
DB01083,O60502
DB01083,O60894
DB01083,O60895
DB01083,O60896
DB01083,P06280
DB01083,P08174
DB01083,P09110
DB01083,P11413
DB01083,P15144
DB01083,P16444
DB01083,P18858
DB01083,P20594
DB01083,P23381
DB01083,P28062
DB01083,P28065
DB01083,P30559
DB01083,P30872
DB01083,P30874
DB01083,P30988
DB01083,P31391
DB01083,P31639
DB01083,P32238
DB01083,P32239
DB01083,P32745
DB01083,P33032
DB01083,P34981
DB01083,P35346
DB01083,P35610
DB01083,P40306
DB01083,P41968
DB01083,P47901
DB01083,P49146
DB01083,P49354
DB01083,P49356
DB01083,P49721
DB01083,P49916
DB01083,P50135
DB01083,P51172
DB01083,P51681
DB01083,P51788
DB01083,P61626
DB01083,P68133
DB01083,P78348
DB01083,Q02643
DB01083,Q08462
DB01083,Q08828
DB01083,Q14534
DB01083,Q16515
DB01083,Q16739
DB01083,Q16850
DB01083,Q8TE23
DB01083,Q92847
DB01083,Q99519
DB01083,Q9H3S4
DB01083,Q9NQX3
DB01083,Q9UGM6
DB01083,Q9UL51
DB01083,Q9UNN8
DB01083,Q9Y289
DB01083,Q9Y3I0
DB01083,Q9Y3R4
DB01167,O00142
DB01167,O00764
DB01167,O14980
DB01167,O43766
DB01167,O60502
DB01167,O60894
DB01167,O60895
DB01167,O60896
DB01167,P01350
DB01167,P06280
DB01167,P07098
DB01167,P08174
DB01167,P08473
DB01167,P09110
DB01167,P11168
DB01167,P14207
DB01167,P15144
DB01167,P15328
DB01167,P16233
DB01167,P16444
DB01167,P18858
DB01167,P19971
DB01167,P20594
DB01167,P23381
DB01167,P25815
DB01167,P30531
DB01167,P30559
DB01167,P31391
DB01167,P32238
DB01167,P32239
DB01167,P32245
DB01167,P33032
DB01167,P34981
DB01167,P34998
DB01167,P35610
DB01167,P39900
DB01167,P41968
DB01167,P49146
DB01167,P49916
DB01167,P51788
DB01167,P61073
DB01167,P61626
DB01167,P68133
DB01167,Q01726
DB01167,Q02643
DB01167,Q08462
DB01167,Q08828
DB01167,Q14145
DB01167,Q14534
DB01167,Q8TE23
DB01167,Q99519
DB01167,Q9H3S4
DB01167,Q9NQX3
DB01167,Q9UEW3
DB01167,Q9UGM6
DB01167,Q9Y234
DB01167,Q9Y289
DB01167,Q9Y3I0
DB01167,Q9Y3R4
DB01278,O00142
DB01278,O00244
DB01278,O00764
DB01278,O14746
DB01278,O14980
DB01278,O43613
DB01278,O43614
DB01278,O60502
DB01278,O75874
DB01278,O95622
DB01278,P00749
DB01278,P01350
DB01278,P01889
DB01278,P04156
DB01278,P06280
DB01278,P07098
DB01278,P08174
DB01278,P08473
DB01278,P09110
DB01278,P11168
DB01278,P11387
DB01278,P11413
DB01278,P13716
DB01278,P14207
DB01278,P15144
DB01278,P15328
DB01278,P16066
DB01278,P16233
DB01278,P16444
DB01278,P18858
DB01278,P19634
DB01278,P19801
DB01278,P19971
DB01278,P20594
DB01278,P20618
DB01278,P20813
DB01278,P23381
DB01278,P25092
DB01278,P25116
DB01278,P25815
DB01278,P28062
DB01278,P28065
DB01278,P28074
DB01278,P30411
DB01278,P30518
DB01278,P30531
DB01278,P30559
DB01278,P31327
DB01278,P31391
DB01278,P32238
DB01278,P32239
DB01278,P32245
DB01278,P32754
DB01278,P33032
DB01278,P34981
DB01278,P34998
DB01278,P35610
DB01278,P37088
DB01278,P37288
DB01278,P39900
DB01278,P40306
DB01278,P41968
DB01278,P47901
DB01278,P48735
DB01278,P49146
DB01278,P49327
DB01278,P49354
DB01278,P49356
DB01278,P49721
DB01278,P49916
DB01278,P50135
DB01278,P51168
DB01278,P51170
DB01278,P51172
DB01278,P51681
DB01278,P51788
DB01278,P53396
DB01278,P55157
DB01278,P61073
DB01278,P61626
DB01278,P68133
DB01278,P78348
DB01278,Q01718
DB01278,Q01726
DB01278,Q02643
DB01278,Q04206
DB01278,Q08462
DB01278,Q08828
DB01278,Q13509
DB01278,Q14145
DB01278,Q14534
DB01278,Q15910
DB01278,Q16515
DB01278,Q16739
DB01278,Q16850
DB01278,Q8TE23
DB01278,Q92800
DB01278,Q92847
DB01278,Q92911
DB01278,Q99519
DB01278,Q9H3S4
DB01278,Q9NQX3
DB01278,Q9UEW3
DB01278,Q9UGM6
DB01278,Q9UL51
DB01278,Q9UM07
DB01278,Q9UNN8
DB01278,Q9Y3I0
DB01278,Q9Y3R4
DB01282,O00142
DB01282,O00244
DB01282,O00764
DB01282,O14746
DB01282,O14980
DB01282,O43613
DB01282,O43614
DB01282,O43766
DB01282,O60502
DB01282,O60894
DB01282,O60895
DB01282,O60896
DB01282,O75874
DB01282,O95622
DB01282,P01350
DB01282,P01889
DB01282,P04156
DB01282,P06280
DB01282,P07098
DB01282,P08174
DB01282,P09110
DB01282,P11168
DB01282,P11387
DB01282,P11413
DB01282,P13716
DB01282,P14207
DB01282,P15144
DB01282,P15328
DB01282,P16233
DB01282,P16444
DB01282,P18858
DB01282,P19971
DB01282,P20594
DB01282,P20618
DB01282,P20813
DB01282,P23381
DB01282,P25092
DB01282,P25116
DB01282,P25815
DB01282,P28062
DB01282,P28065
DB01282,P28074
DB01282,P30411
DB01282,P30531
DB01282,P30872
DB01282,P30874
DB01282,P30988
DB01282,P31327
DB01282,P31391
DB01282,P32238
DB01282,P32239
DB01282,P32245
DB01282,P32745
DB01282,P32754
DB01282,P33032
DB01282,P34981
DB01282,P34998
DB01282,P35346
DB01282,P35610
DB01282,P39900
DB01282,P40306
DB01282,P41968
DB01282,P43220
DB01282,P47901
DB01282,P48735
DB01282,P49146
DB01282,P49327
DB01282,P49354
DB01282,P49356
DB01282,P49721
DB01282,P49916
DB01282,P50135
DB01282,P51681
DB01282,P51788
DB01282,P53396
DB01282,P55157
DB01282,P61073
DB01282,P61626
DB01282,P68133
DB01282,Q01718
DB01282,Q01726
DB01282,Q02643
DB01282,Q04206
DB01282,Q08462
DB01282,Q08828
DB01282,Q13509
DB01282,Q14145
DB01282,Q14534
DB01282,Q15910
DB01282,Q16602
DB01282,Q16739
DB01282,Q16850
DB01282,Q8TE23
DB01282,Q92800
DB01282,Q92847
DB01282,Q92911
DB01282,Q99519
DB01282,Q9H3S4
DB01282,Q9NQX3
DB01282,Q9UEW3
DB01282,Q9UGM6
DB01282,Q9UL51
DB01282,Q9UM07
DB01282,Q9UNN8
DB01282,Q9Y234
DB01282,Q9Y289
DB01282,Q9Y3I0
DB01282,Q9Y3R4
DB01284,O00142
DB01284,O00244
DB01284,O00764
DB01284,O14746
DB01284,O14980
DB01284,O43613
DB01284,O43614
DB01284,O43766
DB01284,O60502
DB01284,O60894
DB01284,O60895
DB01284,O60896
DB01284,O75874
DB01284,O95622
DB01284,P00749
DB01284,P01350
DB01284,P01889
DB01284,P04156
DB01284,P06280
DB01284,P07098
DB01284,P08174
DB01284,P08473
DB01284,P09110
DB01284,P11168
DB01284,P11387
DB01284,P11413
DB01284,P13716
DB01284,P14207
DB01284,P15144
DB01284,P15328
DB01284,P16066
DB01284,P16233
DB01284,P16444
DB01284,P18858
DB01284,P19634
DB01284,P19801
DB01284,P19971
DB01284,P20594
DB01284,P20618
DB01284,P20813
DB01284,P23381
DB01284,P25092
DB01284,P25116
DB01284,P25815
DB01284,P28062
DB01284,P28065
DB01284,P28074
DB01284,P30411
DB01284,P30518
DB01284,P30559
DB01284,P30872
DB01284,P30874
DB01284,P30988
DB01284,P31327
DB01284,P31391
DB01284,P31639
DB01284,P32238
DB01284,P32239
DB01284,P32245
DB01284,P32745
DB01284,P32754
DB01284,P33032
DB01284,P34981
DB01284,P34998
DB01284,P35346
DB01284,P35610
DB01284,P37088
DB01284,P37288
DB01284,P39900
DB01284,P40306
DB01284,P41968
DB01284,P43220
DB01284,P47901
DB01284,P48735
DB01284,P49146
DB01284,P49327
DB01284,P49354
DB01284,P49356
DB01284,P49721
DB01284,P49916
DB01284,P50135
DB01284,P51168
DB01284,P51170
DB01284,P51172
DB01284,P51681
DB01284,P51788
DB01284,P53396
DB01284,P55157
DB01284,P61073
DB01284,P61626
DB01284,P68133
DB01284,P78348
DB01284,Q01726
DB01284,Q02643
DB01284,Q04206
DB01284,Q08462
DB01284,Q08828
DB01284,Q13509
DB01284,Q14145
DB01284,Q14534
DB01284,Q15910
DB01284,Q16515
DB01284,Q16602
DB01284,Q16739
DB01284,Q16850
DB01284,Q8TE23
DB01284,Q92800
DB01284,Q92847
DB01284,Q92911
DB01284,Q99519
DB01284,Q9H3S4
DB01284,Q9NQX3
DB01284,Q9UEW3
DB01284,Q9UGM6
DB01284,Q9UL51
DB01284,Q9UM07
DB01284,Q9UNN8
DB01284,Q9Y234
DB01284,Q9Y289
DB01284,Q9Y3I0
DB01284,Q9Y3R4
DB01597,O00142
DB01597,O00244
DB01597,O00764
DB01597,O14980
DB01597,O43613
DB01597,O43614
DB01597,O43766
DB01597,O60502
DB01597,O60894
DB01597,O60895
DB01597,O60896
DB01597,O75874
DB01597,O95622
DB01597,P00749
DB01597,P01350
DB01597,P01889
DB01597,P06280
DB01597,P07098
DB01597,P08174
DB01597,P08473
DB01597,P09110
DB01597,P11168
DB01597,P11387
DB01597,P13716
DB01597,P14207
DB01597,P15144
DB01597,P15328
DB01597,P16066
DB01597,P16233
DB01597,P18858
DB01597,P19634
DB01597,P19801
DB01597,P19971
DB01597,P20594
DB01597,P20618
DB01597,P20813
DB01597,P23381
DB01597,P25092
DB01597,P25116
DB01597,P25815
DB01597,P28062
DB01597,P28065
DB01597,P28074
DB01597,P30518
DB01597,P30531
DB01597,P30559
DB01597,P30872
DB01597,P30874
DB01597,P30988
DB01597,P31327
DB01597,P31391
DB01597,P31639
DB01597,P32238
DB01597,P32239
DB01597,P32245
DB01597,P32745
DB01597,P32754
DB01597,P33032
DB01597,P34981
DB01597,P34998
DB01597,P35346
DB01597,P35610
DB01597,P37088
DB01597,P37288
DB01597,P39900
DB01597,P40306
DB01597,P41968
DB01597,P43220
DB01597,P47901
DB01597,P48735
DB01597,P49146
DB01597,P49327
DB01597,P49354
DB01597,P49356
DB01597,P49721
DB01597,P49916
DB01597,P50135
DB01597,P51168
DB01597,P51170
DB01597,P51172
DB01597,P51788
DB01597,P53396
DB01597,P55157
DB01597,P61073
DB01597,P61626
DB01597,P68133
DB01597,P78348
DB01597,Q01718
DB01597,Q01726
DB01597,Q02643
DB01597,Q04206
DB01597,Q08462
DB01597,Q08828
DB01597,Q13509
DB01597,Q14145
DB01597,Q14534
DB01597,Q15910
DB01597,Q16515
DB01597,Q16602
DB01597,Q16739
DB01597,Q16850
DB01597,Q8TE23
DB01597,Q92800
DB01597,Q92847
DB01597,Q92911
DB01597,Q9H3S4
DB01597,Q9NQX3
DB01597,Q9UEW3
DB01597,Q9UGM6
DB01597,Q9UL51
DB01597,Q9UNN8
DB01597,Q9Y234
DB01597,Q9Y289
DB01597,Q9Y3I0
DB01612,O00142
DB01612,O00244
DB01612,O00764
DB01612,O14746
DB01612,O14980
DB01612,O43613
DB01612,O43614
DB01612,O43766
DB01612,O60502
DB01612,O60894
DB01612,O60895
DB01612,O60896
DB01612,O75874
DB01612,O95622
DB01612,P01350
DB01612,P01889
DB01612,P04156
DB01612,P06280
DB01612,P07098
DB01612,P08174
DB01612,P09110
DB01612,P11168
DB01612,P11387
DB01612,P11413
DB01612,P13716
DB01612,P14207
DB01612,P15144
DB01612,P15328
DB01612,P16233
DB01612,P16444
DB01612,P18858
DB01612,P19971
DB01612,P20618
DB01612,P20813
DB01612,P23381
DB01612,P25092
DB01612,P25116
DB01612,P25815
DB01612,P28062
DB01612,P28065
DB01612,P28074
DB01612,P30531
DB01612,P30872
DB01612,P30874
DB01612,P30988
DB01612,P31327
DB01612,P31391
DB01612,P32238
DB01612,P32239
DB01612,P32245
DB01612,P32745
DB01612,P32754
DB01612,P33032
DB01612,P34981
DB01612,P34998
DB01612,P35346
DB01612,P35610
DB01612,P39900
DB01612,P40306
DB01612,P41968
DB01612,P43220
DB01612,P47901
DB01612,P48735
DB01612,P49146
DB01612,P49327
DB01612,P49354
DB01612,P49356
DB01612,P49721
DB01612,P49916
DB01612,P50135
DB01612,P51681
DB01612,P51788
DB01612,P53396
DB01612,P55157
DB01612,P61073
DB01612,P61626
DB01612,P68133
DB01612,Q01718
DB01612,Q01726
DB01612,Q02643
DB01612,Q04206
DB01612,Q08462
DB01612,Q08828
DB01612,Q13509
DB01612,Q14145
DB01612,Q14534
DB01612,Q15910
DB01612,Q16602
DB01612,Q16739
DB01612,Q16850
DB01612,Q8TE23
DB01612,Q92800
DB01612,Q92847
DB01612,Q92911
DB01612,Q99519
DB01612,Q9H3S4
DB01612,Q9NQX3
DB01612,Q9UEW3
DB01612,Q9UGM6
DB01612,Q9UL51
DB01612,Q9UM07
DB01612,Q9UNN8
DB01612,Q9Y234
DB01612,Q9Y289
DB01612,Q9Y3I0
DB01612,Q9Y3R4
DB01613,O00142
DB01613,O00244
DB01613,O00764
DB01613,O14746
DB01613,O14980
DB01613,O43613
DB01613,O43614
DB01613,O43766
DB01613,O60502
DB01613,O60894
DB01613,O60895
DB01613,O60896
DB01613,O75874
DB01613,O95622
DB01613,P00749
DB01613,P01350
DB01613,P01889
DB01613,P04156
DB01613,P06280
DB01613,P07098
DB01613,P08174
DB01613,P08473
DB01613,P09110
DB01613,P11168
DB01613,P11387
DB01613,P11413
DB01613,P13716
DB01613,P14207
DB01613,P15144
DB01613,P15328
DB01613,P16233
DB01613,P16444
DB01613,P18858
DB01613,P19634
DB01613,P19801
DB01613,P19971
DB01613,P20618
DB01613,P20813
DB01613,P23381
DB01613,P25092
DB01613,P25116
DB01613,P25815
DB01613,P28062
DB01613,P28065
DB01613,P28074
DB01613,P30411
DB01613,P30518
DB01613,P30531
DB01613,P30559
DB01613,P30872
DB01613,P30874
DB01613,P30988
DB01613,P31327
DB01613,P31391
DB01613,P31639
DB01613,P32238
DB01613,P32239
DB01613,P32245
DB01613,P32745
DB01613,P32754
DB01613,P33032
DB01613,P34981
DB01613,P34998
DB01613,P35346
DB01613,P35610
DB01613,P37088
DB01613,P37288
DB01613,P39900
DB01613,P40306
DB01613,P41968
DB01613,P43220
DB01613,P47901
DB01613,P48735
DB01613,P49146
DB01613,P49327
DB01613,P49354
DB01613,P49356
DB01613,P49721
DB01613,P49916
DB01613,P50135
DB01613,P51168
DB01613,P51170
DB01613,P51172
DB01613,P51681
DB01613,P51788
DB01613,P53396
DB01613,P55157
DB01613,P61073
DB01613,P61626
DB01613,P68133
DB01613,P78348
DB01613,Q01718
DB01613,Q01726
DB01613,Q02643
DB01613,Q04206
DB01613,Q08462
DB01613,Q08828
DB01613,Q13509
DB01613,Q14145
DB01613,Q14534
DB01613,Q15910
DB01613,Q16515
DB01613,Q16602
DB01613,Q16739
DB01613,Q16850
DB01613,Q8TE23
DB01613,Q92800
DB01613,Q92847
DB01613,Q92911
DB01613,Q99519
DB01613,Q9H3S4
DB01613,Q9NQX3
DB01613,Q9UEW3
DB01613,Q9UGM6
DB01613,Q9UL51
DB01613,Q9UM07
DB01613,Q9UNN8
DB01613,Q9Y234
DB01613,Q9Y289
DB01613,Q9Y3I0
DB01613,Q9Y3R4
DB02638,O00142
DB02638,O00244
DB02638,O00764
DB02638,O14746
DB02638,O14980
DB02638,O43613
DB02638,O43614
DB02638,O43766
DB02638,O60502
DB02638,O60894
DB02638,O60895
DB02638,O60896
DB02638,P01350
DB02638,P01889
DB02638,P04156
DB02638,P06280
DB02638,P07098
DB02638,P08174
DB02638,P08473
DB02638,P09110
DB02638,P11168
DB02638,P11387
DB02638,P11413
DB02638,P13716
DB02638,P14207
DB02638,P15144
DB02638,P15328
DB02638,P16066
DB02638,P16233
DB02638,P16444
DB02638,P18858
DB02638,P19634
DB02638,P19801
DB02638,P19971
DB02638,P20594
DB02638,P20813
DB02638,P23381
DB02638,P25092
DB02638,P25116
DB02638,P25815
DB02638,P28062
DB02638,P28065
DB02638,P30531
DB02638,P30559
DB02638,P30988
DB02638,P31327
DB02638,P31391
DB02638,P31639
DB02638,P32238
DB02638,P32239
DB02638,P32245
DB02638,P32754
DB02638,P33032
DB02638,P34981
DB02638,P34998
DB02638,P35610
DB02638,P37088
DB02638,P39900
DB02638,P40306
DB02638,P41968
DB02638,P43220
DB02638,P48735
DB02638,P49146
DB02638,P49327
DB02638,P49354
DB02638,P49356
DB02638,P49721
DB02638,P49916
DB02638,P51168
DB02638,P51172
DB02638,P51681
DB02638,P51788
DB02638,P53396
DB02638,P55157
DB02638,P61073
DB02638,P61626
DB02638,P68133
DB02638,P78348
DB02638,Q01718
DB02638,Q01726
DB02638,Q02643
DB02638,Q04206
DB02638,Q08462
DB02638,Q08828
DB02638,Q13509
DB02638,Q14145
DB02638,Q14534
DB02638,Q15910
DB02638,Q16515
DB02638,Q16602
DB02638,Q8TE23
DB02638,Q92800
DB02638,Q92911
DB02638,Q99519
DB02638,Q9H3S4
DB02638,Q9NQX3
DB02638,Q9UEW3
DB02638,Q9UGM6
DB02638,Q9UNN8
DB02638,Q9Y234
DB02638,Q9Y289
DB02638,Q9Y3I0
DB02638,Q9Y3R4
DB02772,O00142
DB02772,O00764
DB02772,O14746
DB02772,O14980
DB02772,O43613
DB02772,O43614
DB02772,O43766
DB02772,O60502
DB02772,O60894
DB02772,O60896
DB02772,O75874
DB02772,P00749
DB02772,P01350
DB02772,P04156
DB02772,P06280
DB02772,P07098
DB02772,P08473
DB02772,P09110
DB02772,P11387
DB02772,P15144
DB02772,P15328
DB02772,P16233
DB02772,P16444
